,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,renovation,lat,long,yr_built
6085,1000000.0,3,2.5,2730,5832,2.0,No,No,3,9,No,47.6216,-122.161,1998
6086,330000.0,1,1.0,860,4800,1.0,No,No,3,6,No,47.6146,-122.29899999999999,1907
6087,657500.0,3,2.0,2320,10960,1.0,No,No,3,7,No,47.6157,-122.17399999999999,1956
6088,450000.0,3,1.75,1540,61419,1.0,No,No,3,7,No,47.7663,-122.228,1967
6089,150000.0,3,1.0,890,6488,1.5,No,No,3,5,No,47.7087,-121.352,1928
6090,792500.0,4,2.5,4290,175421,2.0,No,No,3,10,No,47.3585,-121.988,2004
6091,540000.0,3,2.5,1950,13227,2.0,No,No,4,9,No,47.7217,-122.256,1978
6092,229900.0,3,1.0,1010,8848,1.0,No,No,4,7,No,47.2742,-122.29899999999999,1968
6093,533000.0,4,2.5,2830,6536,2.0,No,No,3,8,No,47.3888,-122.03200000000001,2003
6094,239000.0,4,1.75,1500,12560,1.0,No,No,4,7,No,47.2918,-122.197,1977
6095,713900.0,3,2.5,3370,167706,1.0,No,No,3,10,No,47.4379,-122.022,2000
6096,427500.0,4,2.5,3160,8726,2.0,No,No,3,9,No,47.2582,-122.223,1999
6097,302000.0,3,1.0,1110,7000,1.5,No,No,4,7,No,47.754,-122.34100000000001,1955
6098,1150000.0,3,2.5,3830,48743,2.0,No,No,3,11,No,47.5663,-122.125,1991
6099,555000.0,3,2.5,3160,4270,2.0,No,No,3,8,No,47.7453,-122.194,2006
6100,495000.0,3,2.25,2100,3000,2.0,No,No,3,7,No,47.595,-122.306,1996
6101,495000.0,3,1.5,2240,13288,1.0,No,No,3,7,No,47.6762,-122.17,1953
6102,340000.0,2,0.75,1060,48292,1.0,Yes,Yes,5,6,No,47.4285,-122.51100000000001,1947
6103,464950.0,4,2.25,2350,36116,1.0,No,No,4,9,No,47.3533,-122.08200000000001,1983
6104,320000.0,4,2.5,1940,7040,2.0,No,No,3,8,No,47.2632,-122.209,1998
6105,440000.0,1,1.0,1160,64469,1.0,No,No,3,7,No,47.7433,-122.08200000000001,2009
6106,686000.0,3,1.5,1840,9990,2.0,No,No,5,8,No,47.7145,-122.369,1961
6107,555000.0,4,1.75,2260,11000,1.0,No,No,3,8,No,47.6224,-122.109,1976
6108,361500.0,2,1.0,840,3860,1.0,No,No,4,6,No,47.6842,-122.365,1909
6109,1240000.0,5,3.0,2830,7500,2.0,No,No,3,9,No,47.6579,-122.277,1923
6110,154950.0,4,1.0,1600,10183,1.0,No,No,4,6,No,47.277,-122.211,1966
6111,247200.0,3,1.75,1370,8719,1.0,No,No,3,7,No,47.3664,-122.087,1982
6112,250000.0,3,2.25,1960,7414,1.0,No,No,3,7,No,47.2977,-122.374,1984
6113,590300.0,3,1.5,1470,7200,2.0,No,No,4,7,No,47.5602,-122.28,1907
6114,541125.0,5,2.75,2740,8426,1.0,No,No,4,8,No,47.5563,-122.184,1960
6115,310000.0,2,2.5,1090,923,2.0,No,No,3,7,No,47.5347,-122.071,2004
6116,704111.0,4,2.75,2460,9520,1.0,No,Yes,3,8,No,47.7021,-122.23299999999999,1976
6117,277500.0,3,2.25,1820,19602,1.0,No,No,4,7,No,47.331,-122.286,1964
6118,325000.0,4,2.75,1960,8937,1.0,No,No,5,7,No,47.451,-122.27799999999999,1954
6119,289200.0,3,2.25,1760,7023,2.0,No,No,3,7,No,47.7468,-121.98,1995
6120,185000.0,1,1.0,720,5000,1.0,No,No,4,6,No,47.5289,-122.272,1908
6121,1445000.0,4,3.5,3470,8580,2.0,No,No,3,11,No,47.6433,-122.40299999999999,2007
6122,420550.0,4,2.0,1370,8100,1.0,No,No,2,7,No,47.748999999999995,-122.31200000000001,1947
6123,603000.0,4,2.25,2370,11310,1.0,No,No,3,8,No,47.7684,-122.289,1968
6124,345000.0,3,1.0,1390,2640,1.5,No,No,3,7,No,47.6078,-122.307,1903
6125,650000.0,3,2.0,1840,3075,1.0,No,No,5,7,No,47.6894,-122.35,1928
6126,589950.0,5,3.0,2790,19439,1.0,No,Yes,5,7,No,47.4088,-122.089,1973
6127,309950.0,2,2.25,1460,1607,2.0,No,No,3,8,No,47.5395,-122.369,2007
6128,775000.0,3,2.5,2620,241200,1.5,No,No,4,9,No,47.4574,-122.01,1998
6129,590000.0,4,1.5,2230,5109,1.5,No,No,3,7,No,47.6996,-122.31,1918
6130,863500.0,4,3.0,3250,2760,2.5,No,No,3,8,Yes,47.6104,-122.303,1905
6131,517500.0,3,1.0,1190,7000,1.0,No,No,3,7,No,47.6453,-122.40299999999999,1943
6132,700000.0,3,3.0,2090,7440,1.5,No,No,5,7,No,47.6891,-122.331,1922
6133,699000.0,3,2.5,2580,8154,1.0,No,No,3,10,Yes,47.7259,-122.361,1956
6134,350000.0,3,2.5,2100,3574,2.0,No,No,3,7,No,47.7453,-121.984,2005
6135,795000.0,4,2.5,3160,16564,2.0,No,No,3,10,No,47.6365,-122.04,1987
6136,543000.0,3,2.5,2090,7640,1.0,No,No,3,7,Yes,47.7369,-122.338,1962
6137,325000.0,3,2.5,1570,3143,2.0,No,No,3,7,No,47.7364,-121.969,2001
6138,337500.0,3,1.0,1020,6000,1.5,No,No,3,7,No,47.5254,-122.318,1900
6139,425000.0,2,1.0,1300,11080,1.0,No,No,4,7,No,47.7281,-122.23299999999999,1955
6140,780000.0,3,2.5,2110,9773,1.0,No,No,3,9,No,47.5628,-122.115,1986
6141,259000.0,2,1.0,1210,17389,1.0,No,No,4,5,No,47.5044,-122.148,1948
6142,524400.0,4,1.75,1990,12950,1.0,No,No,4,8,No,47.5434,-122.166,1968
6143,260000.0,3,2.0,1630,8018,1.0,No,No,3,7,No,47.2638,-122.243,2003
6144,273000.0,2,2.0,1384,1822,2.0,No,No,3,7,No,47.7525,-122.244,1990
6145,639900.0,4,2.5,3380,75794,2.0,No,No,3,10,No,47.3511,-122.266,1997
6146,420000.0,4,2.5,2480,8626,2.0,No,No,3,10,No,47.3185,-122.262,2001
6147,510500.0,3,1.0,1270,8000,1.0,No,No,4,7,No,47.5874,-122.13600000000001,1957
6148,290000.0,4,1.0,1010,7200,1.5,No,No,3,6,No,47.742,-122.325,1947
6149,226000.0,3,1.75,1490,6269,1.0,No,No,4,6,No,47.4917,-122.18799999999999,1944
6150,300000.0,2,1.0,820,3844,1.0,No,No,4,6,No,47.7049,-122.34899999999999,1916
6151,407450.0,3,2.0,1810,10860,1.0,No,No,3,7,No,47.6393,-121.96700000000001,1967
6152,390000.0,4,2.25,3060,7920,1.0,No,No,3,7,No,47.4879,-122.245,1965
6153,1058800.0,6,2.75,2980,20000,1.0,No,Yes,3,8,No,47.7599,-122.375,1965
6154,610000.0,3,2.5,3440,18167,2.0,No,No,3,11,No,47.2909,-122.34200000000001,1991
6155,239975.0,3,2.5,1820,7242,1.0,No,No,3,7,No,47.4318,-122.292,1959
6156,375000.0,3,2.5,2320,5760,1.0,No,No,3,7,No,47.504,-122.24799999999999,1987
6157,742500.0,4,2.5,2620,4400,2.0,No,No,3,9,No,47.5524,-121.991,2004
6158,450000.0,4,1.75,2190,11625,1.0,No,No,4,8,No,47.4979,-122.363,1956
6159,300000.0,3,2.25,1780,10395,1.0,No,No,3,8,No,47.4539,-122.15,1967
6160,216600.0,3,1.75,2200,7700,1.0,No,No,3,7,No,47.4119,-122.181,1975
6161,525000.0,3,1.75,1600,6120,1.5,No,No,3,7,No,47.6847,-122.291,1924
6162,455000.0,4,2.25,2450,21000,1.0,No,Yes,4,8,No,47.4559,-122.344,1954
6163,390000.0,4,2.25,2680,35218,2.0,No,No,3,8,No,47.4613,-121.99700000000001,1986
6164,450000.0,3,1.75,1850,8667,1.0,No,No,4,7,No,47.7025,-122.198,1982
6165,382000.0,4,1.0,1740,4400,1.5,No,No,3,7,No,47.6058,-122.3,1924
6166,287000.0,3,2.25,1490,9600,1.0,No,No,4,7,No,47.7378,-121.977,1987
6167,460000.0,4,2.0,1960,190357,1.0,No,Yes,2,8,No,47.5538,-121.958,1971
6168,435000.0,3,2.25,1380,3015,2.0,No,No,3,7,No,47.6783,-122.15700000000001,2009
6169,575000.0,2,1.0,1510,4032,1.5,No,No,3,8,No,47.6371,-122.39299999999999,1935
6170,626700.0,3,1.5,1410,3600,1.0,No,No,3,7,No,47.6402,-122.35700000000001,1906
6171,352000.0,4,1.5,1440,8680,1.5,No,No,3,7,No,47.501999999999995,-122.228,1922
6172,650000.0,3,1.0,920,6750,1.0,No,No,4,7,No,47.6322,-122.212,1951
6173,197000.0,3,1.0,1090,17630,1.0,No,No,4,7,No,47.288000000000004,-122.196,1962
6174,340000.0,8,2.75,2790,6695,1.0,No,No,3,7,No,47.7565,-122.331,1977
6175,560000.0,3,2.0,1840,14985,1.0,No,No,3,7,No,47.6916,-122.15799999999999,1968
6176,354000.0,3,1.75,1340,6300,1.0,No,No,3,7,No,47.7186,-122.21799999999999,1972
6177,670000.0,4,2.5,2570,9086,2.0,No,No,3,9,No,47.6373,-122.064,1999
6178,769000.0,4,3.5,3010,6202,2.0,No,No,3,9,No,47.5533,-121.993,2005
6179,650000.0,4,2.5,2160,3139,1.0,No,No,3,7,No,47.6662,-122.338,1940
6180,650000.0,3,1.75,2140,9484,1.0,No,No,3,7,No,47.6234,-122.191,1953
6181,289950.0,4,1.75,2090,7416,1.0,No,No,4,7,No,47.4107,-122.179,1970
6182,300000.0,3,1.75,1810,21138,1.0,No,No,4,7,No,47.4674,-122.178,1977
6183,471000.0,4,1.75,1760,5750,1.0,No,Yes,5,7,No,47.5521,-122.37299999999999,1962
6184,639000.0,4,2.5,2500,8540,2.0,No,No,3,9,No,47.5759,-121.994,1990
6185,287000.0,2,1.0,930,6900,1.0,No,Yes,3,7,No,47.506,-122.242,1952
6186,740000.0,4,2.5,3030,8335,2.0,No,No,3,10,No,47.578,-122.056,1992
6187,499922.0,3,2.0,1460,3000,1.0,No,No,4,7,No,47.681999999999995,-122.365,1990
6188,675000.0,4,2.5,2940,14071,2.0,No,No,3,9,No,47.5627,-122.01799999999999,1986
6189,738515.0,5,2.75,3360,9200,2.0,No,No,3,9,No,47.7754,-122.17299999999999,2014
6190,445000.0,3,1.75,2110,4800,1.0,No,No,3,8,No,47.567,-122.318,1956
6191,1039000.0,4,2.25,2740,11343,1.0,No,Yes,5,10,No,47.7117,-122.27799999999999,1953
6192,346000.0,2,1.0,1070,2196,1.0,No,No,4,7,No,47.5726,-122.30799999999999,1917
6193,450000.0,3,2.0,1680,4886,2.0,No,No,3,7,No,47.5536,-122.286,1940
6194,350000.0,4,2.5,2260,13755,1.0,No,No,4,9,No,47.3767,-122.161,1975
6195,2400000.0,4,3.5,5860,7200,2.0,No,No,5,10,No,47.6287,-122.287,1907
6196,594950.0,4,2.25,2380,35008,1.0,No,No,3,8,No,47.5834,-122.001,1977
6197,1695000.0,5,3.0,3320,5354,2.0,No,No,3,9,No,47.6542,-122.331,2004
6198,219000.0,2,1.0,1050,9000,1.5,No,No,4,7,No,47.2887,-122.29899999999999,1984
6199,450000.0,4,2.5,2070,3982,2.0,No,No,3,7,No,47.531000000000006,-121.854,2004
6200,402000.0,4,2.25,1790,7311,2.0,No,No,3,7,No,47.5055,-122.189,1992
6201,275000.0,2,1.0,840,4000,1.0,No,No,3,6,No,47.5531,-122.307,1942
6202,421500.0,3,1.5,990,4500,1.0,No,No,5,7,No,47.6051,-122.29799999999999,1948
6203,560000.0,3,3.0,4120,60392,2.0,No,Yes,3,9,No,47.6804,-121.913,1994
6204,314000.0,3,1.75,1620,9600,1.0,No,No,4,7,No,47.4749,-122.155,1966
6205,287000.0,4,2.0,1340,8190,1.0,No,No,4,7,No,47.4905,-122.34299999999999,1942
6206,277000.0,4,1.0,1500,5750,1.5,No,No,3,6,No,47.4768,-122.206,1925
6207,337500.0,2,1.0,1300,6731,1.0,No,No,3,7,No,47.5697,-122.395,1950
6208,792000.0,4,2.75,3100,10245,2.0,No,No,3,10,No,47.6858,-122.10700000000001,1999
6209,435000.0,3,2.5,3380,7074,2.0,No,No,3,8,No,47.7462,-121.978,1999
6210,313100.0,4,2.5,2660,9030,1.0,No,No,4,7,No,47.4558,-122.212,1977
6211,575000.0,3,2.25,1700,3333,1.5,No,No,3,7,No,47.6784,-122.361,1924
6212,510000.0,4,2.5,1840,7800,1.0,No,Yes,3,8,No,47.7762,-122.384,1972
6213,299950.0,2,1.0,890,5200,1.0,No,No,4,6,No,47.5311,-122.37299999999999,1941
6214,1028000.0,3,3.0,2800,5800,1.0,No,No,3,9,Yes,47.6493,-122.413,1953
6215,364000.0,4,1.75,2010,8625,1.0,No,No,4,7,No,47.7496,-122.355,1957
6216,335000.0,3,1.0,1380,7470,1.0,No,No,5,7,No,47.7479,-122.34299999999999,1965
6217,219950.0,3,1.0,1210,8000,1.0,No,No,3,6,No,47.4211,-122.314,1954
6218,215000.0,3,2.0,1280,6994,1.0,No,No,3,7,No,47.3889,-122.04799999999999,1991
6219,640000.0,4,2.5,4090,215186,2.0,No,No,4,8,No,47.2964,-122.116,1979
6220,535000.0,3,1.0,1580,6300,1.0,No,No,3,7,No,47.6505,-122.384,1925
6221,253000.0,4,2.0,1910,7826,1.0,No,No,4,7,No,47.3493,-122.306,1973
6222,650000.0,2,2.5,1740,2500,2.0,No,Yes,3,8,No,47.622,-122.3,1994
6223,672000.0,3,2.25,1130,4445,1.5,No,No,4,8,No,47.6845,-122.375,1930
6224,606000.0,3,1.75,1970,8540,1.0,No,Yes,4,8,No,47.7213,-122.365,1950
6225,292000.0,3,2.25,1780,9720,1.0,No,No,3,8,No,47.4762,-122.156,1981
6226,289950.0,3,2.0,1670,7757,1.0,No,No,3,8,No,47.3802,-122.20700000000001,1992
6227,257500.0,4,1.5,1360,9323,1.0,No,No,4,7,No,47.3168,-122.40100000000001,1968
6228,380000.0,3,2.5,1840,6985,1.0,No,No,3,7,No,47.7586,-122.34200000000001,1971
6229,360000.0,3,1.75,1255,1113,3.0,No,No,3,8,No,47.6958,-122.34299999999999,2010
6230,269500.0,3,1.75,1840,7412,1.0,No,No,4,7,No,47.3933,-122.18799999999999,1976
6231,449000.0,4,2.5,2960,6031,2.0,No,No,3,9,No,47.3596,-122.04,2005
6232,375000.0,4,1.5,1430,7232,1.5,No,No,3,7,No,47.7197,-122.32799999999999,1948
6233,2200000.0,5,4.75,5990,10450,2.0,Yes,Yes,3,11,No,47.5554,-122.07700000000001,2002
6234,810000.0,4,2.5,3480,59242,2.0,No,No,3,11,No,47.7391,-122.102,1988
6235,994000.0,5,3.25,4260,7861,2.0,No,No,3,10,No,47.611000000000004,-121.992,2005
6236,275000.0,5,2.25,1820,10500,1.0,No,No,4,7,No,47.4058,-122.177,1979
6237,300000.0,2,1.0,1290,2482,2.0,No,No,3,7,No,47.6972,-122.025,2008
6238,380000.0,5,2.5,2130,8428,2.0,No,No,3,7,No,47.4726,-122.28200000000001,2013
6239,200000.0,3,2.0,1170,10051,1.0,No,No,4,7,No,47.4229,-122.324,1957
6240,635000.0,3,3.5,1730,1349,3.0,No,No,3,9,No,47.6224,-122.32600000000001,2009
6241,280000.0,2,1.0,880,5750,1.0,No,No,3,6,No,47.5642,-122.37899999999999,1939
6242,574000.0,3,2.5,2380,6832,2.0,No,No,3,8,No,47.5372,-121.876,2002
6243,1050000.0,4,1.0,1330,9729,1.0,No,No,3,6,No,47.6223,-122.208,1952
6244,545000.0,3,2.25,1780,191228,2.0,No,Yes,3,8,No,47.4575,-121.74799999999999,1988
6245,271950.0,3,1.5,1220,8400,1.0,No,No,4,7,No,47.5467,-122.17299999999999,1962
6246,630000.0,5,1.75,2490,24969,1.0,No,Yes,4,8,No,47.336000000000006,-122.35,1959
6247,400000.0,2,1.0,1180,10800,1.0,No,No,3,7,No,47.7273,-122.236,1984
6248,334000.0,4,2.5,2310,6200,2.0,No,No,3,8,No,47.3321,-122.17200000000001,1998
6249,332500.0,4,2.0,1440,4855,2.0,No,No,4,7,No,47.5717,-122.287,1972
6250,525000.0,2,1.5,1620,1444,2.0,No,No,3,9,No,47.5892,-122.309,2007
6251,408000.0,3,2.5,2620,8403,2.0,No,No,3,8,No,47.3675,-122.042,1991
6252,846450.0,4,2.5,3710,7491,2.0,No,No,3,9,No,47.5596,-122.016,2003
6253,411100.0,3,1.5,1040,10323,1.0,No,No,4,7,No,47.5882,-122.155,1958
6254,409124.0,5,3.25,3320,11340,2.0,No,No,4,8,No,47.3904,-122.154,1999
6255,335950.0,2,1.5,800,5192,1.0,No,No,5,7,No,47.5119,-122.38600000000001,1951
6256,480000.0,5,2.5,2040,9597,1.0,No,No,4,7,No,47.6544,-122.134,1963
6257,280000.0,2,1.75,1960,30144,1.0,No,No,3,7,No,47.4234,-122.212,1957
6258,668000.0,4,2.5,2670,4410,2.0,No,No,3,8,No,47.5978,-122.038,1999
6259,750000.0,4,2.5,2930,8641,2.0,No,No,3,8,No,47.7199,-122.24600000000001,2010
6260,394475.0,2,1.0,830,4000,1.0,No,No,3,6,No,47.6929,-122.37899999999999,1955
6261,848000.0,5,1.75,2290,4320,2.0,No,No,3,7,No,47.663999999999994,-122.31,1928
6262,675000.0,3,1.5,2510,3600,2.5,No,No,4,8,No,47.6195,-122.31299999999999,1907
6263,175000.0,3,1.0,1280,7572,1.0,No,No,4,6,No,47.4491,-122.176,1958
6264,560000.0,4,1.5,1810,6000,1.0,No,Yes,3,8,No,47.5233,-122.38600000000001,1952
6265,538888.0,5,2.75,2080,13189,2.0,No,No,3,8,No,47.6288,-122.031,1987
6266,359000.0,4,1.75,1680,9244,2.0,No,No,3,8,No,47.4612,-122.352,1991
6267,300000.0,3,2.25,1660,5128,2.0,No,No,3,7,No,47.7362,-121.96700000000001,2001
6268,273000.0,3,2.5,1650,5994,2.0,No,No,4,7,No,47.3603,-122.19,1989
6269,670000.0,3,2.5,1420,1438,2.0,No,No,3,9,No,47.6265,-122.323,2003
6270,530000.0,4,2.25,2240,8376,1.0,No,No,3,8,No,47.6323,-122.029,1984
6271,625000.0,3,1.5,1230,3060,1.0,No,No,3,7,No,47.667,-122.333,1927
6272,248000.0,3,1.0,1260,6000,1.0,No,No,4,6,No,47.4187,-122.323,1954
6273,533000.0,3,2.5,2060,4812,2.0,No,No,3,8,No,47.5793,-122.00200000000001,1990
6274,549950.0,4,3.5,3090,10510,1.0,No,No,3,8,No,47.7176,-122.214,1991
6275,485000.0,4,1.75,3220,7392,1.0,No,No,4,8,No,47.7719,-122.361,1959
6276,353500.0,3,2.5,2020,4845,2.0,No,No,3,7,No,47.3848,-122.03299999999999,2001
6277,435000.0,2,1.75,1910,12142,1.0,No,No,3,9,No,47.6276,-122.053,1976
6278,241000.0,3,1.0,1150,10000,1.0,No,No,3,6,No,47.5075,-122.262,1951
6279,885000.0,4,2.75,2730,3560,1.5,No,No,3,8,Yes,47.6737,-122.304,1921
6280,799200.0,6,3.0,2890,2370,2.5,No,No,3,7,No,47.6227,-122.323,1906
6281,760000.0,3,2.5,2280,12746,1.0,No,No,4,8,No,47.6362,-122.175,1973
6282,270000.0,2,1.0,1040,5700,1.0,No,No,3,6,No,47.519,-122.26,1922
6283,675000.0,4,1.75,2440,7475,1.0,No,No,4,9,No,47.6339,-122.096,1969
6284,499000.0,3,2.5,1720,5940,1.0,No,No,4,8,No,47.6631,-122.12899999999999,1977
6285,1202500.0,3,2.5,3430,28718,1.5,No,No,3,10,No,47.6477,-122.18299999999999,1984
6286,320000.0,4,2.5,2570,4865,2.0,No,No,3,8,No,47.3588,-122.038,2005
6287,890000.0,4,3.25,4360,210254,1.0,No,No,3,10,No,47.4375,-122.008,2000
6288,275000.0,4,2.75,2060,7350,1.0,No,No,3,7,No,47.3424,-122.275,1978
6289,490000.0,4,2.5,3020,8302,2.0,No,No,4,10,No,47.363,-122.12700000000001,1994
6290,550000.0,3,2.5,2340,4200,1.5,No,No,3,7,No,47.6033,-122.303,1906
6291,390000.0,5,2.0,2400,9537,1.0,No,No,5,7,No,47.5112,-122.186,1959
6292,277000.0,3,2.25,1610,11920,1.0,No,No,4,7,No,47.3683,-122.279,1968
6293,236000.0,3,1.75,1090,7647,1.0,No,No,3,7,No,47.2613,-122.302,1994
6294,265953.0,3,1.75,1470,13068,1.0,No,No,4,7,No,47.3096,-122.197,1975
6295,545000.0,3,2.25,1670,6240,1.0,No,No,4,8,No,47.6413,-122.113,1974
6296,535000.0,3,2.5,1850,10109,2.0,No,No,3,8,No,47.7163,-122.229,1991
6297,1450000.0,3,2.75,3940,9671,1.0,No,Yes,5,9,No,47.5654,-122.15799999999999,1967
6298,490000.0,4,3.0,2330,3497,2.0,No,No,3,9,No,47.553999999999995,-122.30799999999999,2003
6299,319950.0,4,2.5,2020,7200,1.5,No,No,4,6,No,47.5223,-121.818,1954
6300,625000.0,3,1.5,1300,7200,1.0,No,No,5,7,No,47.6821,-122.196,1960
6301,248000.0,3,1.0,1180,6947,1.0,No,No,4,7,No,47.4233,-122.177,1968
6302,475000.0,3,1.75,1320,7840,1.0,No,No,3,8,No,47.6024,-122.14299999999999,1966
6303,410000.0,6,2.75,2520,9324,1.0,No,No,4,7,No,47.7636,-122.294,1962
6304,670000.0,3,2.5,1680,2000,3.0,No,No,3,9,Yes,47.6604,-122.29,1909
6305,430000.0,3,2.5,2000,35438,2.0,No,No,3,7,Yes,47.4733,-121.994,1968
6306,313000.0,2,1.0,1180,4900,1.0,No,No,5,6,No,47.5321,-122.029,1954
6307,950000.0,3,3.25,3330,15093,2.5,No,No,3,9,No,47.5395,-122.242,1988
6308,751750.0,2,2.0,1880,5400,1.5,No,No,3,8,No,47.6238,-122.311,1902
6309,760000.0,4,2.5,2990,5280,2.0,No,No,3,9,No,47.5353,-122.066,2003
6310,310650.0,3,1.75,1510,12408,1.0,No,No,4,7,No,47.5069,-122.141,1969
6311,367500.0,4,3.0,3110,7231,2.0,No,No,3,8,No,47.3279,-122.191,1997
6312,580000.0,4,2.5,2150,5000,2.0,No,No,3,8,No,47.6962,-122.314,2001
6313,580000.0,3,2.25,1900,3960,1.5,No,No,3,8,No,47.6122,-122.29799999999999,1905
6314,665000.0,4,2.5,2720,10000,2.0,No,No,3,10,No,47.6293,-122.051,1987
6315,239950.0,3,2.25,1560,8280,2.0,No,No,4,7,No,47.3393,-122.259,1979
6316,470000.0,4,2.5,1990,30083,2.0,No,No,3,8,No,47.7678,-122.272,1998
6317,733000.0,3,1.75,1740,3060,1.0,No,No,5,8,Yes,47.6816,-122.31,1930
6318,250000.0,4,2.0,2130,8400,1.0,No,No,3,7,No,47.4133,-122.209,1962
6319,402000.0,4,1.75,1510,9176,1.0,No,No,5,7,No,47.7651,-122.339,1957
6320,295000.0,5,3.5,2100,5107,2.0,No,No,3,7,No,47.5108,-122.257,1999
6321,355000.0,5,2.5,2344,8000,1.0,No,No,4,8,No,47.3185,-122.37700000000001,1976
6322,289000.0,3,1.5,1970,22486,1.0,No,No,4,6,No,47.4511,-122.089,1968
6323,376000.0,3,2.25,1470,9140,2.0,No,Yes,3,7,No,47.7162,-122.34899999999999,1982
6324,212700.0,2,1.0,940,5040,1.0,No,No,3,7,No,47.5375,-122.374,1926
6325,325000.0,3,1.75,1780,13095,1.0,No,No,4,9,No,47.367,-122.152,1983
6326,415000.0,4,2.5,2230,5743,2.0,No,No,3,7,No,47.7245,-121.95700000000001,2002
6327,935000.0,3,2.5,3570,15151,1.0,No,No,4,8,No,47.7475,-122.36399999999999,1981
6328,372000.0,3,2.5,1920,15260,2.0,No,No,3,7,No,47.7317,-121.964,1990
6329,240000.0,3,1.5,1290,8366,1.0,No,No,3,7,No,47.4853,-122.318,1957
6330,334950.0,3,1.75,1880,16262,1.0,No,No,5,7,No,47.5089,-122.155,1980
6331,426500.0,4,2.5,2960,4640,2.0,No,No,3,9,No,47.3597,-122.04,2005
6332,430000.0,2,1.75,1840,14874,1.0,No,Yes,3,8,No,47.4382,-122.348,1952
6333,400000.0,3,1.5,1890,6183,1.0,No,No,3,7,No,47.5396,-122.26899999999999,1967
6334,455850.0,3,2.25,1820,6000,1.0,No,No,4,7,No,47.5684,-122.3,1964
6335,1965220.0,4,3.5,4370,8510,2.0,No,Yes,3,10,No,47.5876,-122.204,2003
6336,400000.0,3,1.75,1530,10731,1.0,No,No,3,7,No,47.7655,-122.244,1986
6337,397500.0,3,1.0,1030,10480,1.0,No,No,4,7,No,47.5742,-122.139,1954
6338,755000.0,3,2.5,2000,1950,3.0,No,No,3,8,No,47.6476,-122.35600000000001,2005
6339,287000.0,5,1.5,1730,9230,1.0,No,No,3,7,No,47.4646,-122.184,1962
6340,480000.0,4,2.5,3620,16000,2.0,No,No,3,9,No,47.3711,-122.06,1976
6341,490000.0,3,2.5,2040,9622,2.0,No,No,3,8,No,47.4833,-121.8,1995
6342,365000.0,3,2.5,2640,6715,2.0,No,No,3,8,No,47.441,-122.125,1991
6343,260000.0,3,2.5,1600,2244,2.0,No,No,3,7,No,47.4899,-122.164,2005
6344,505000.0,4,1.0,1480,12675,1.5,No,No,4,7,No,47.763000000000005,-122.34200000000001,1929
6345,260000.0,2,1.0,700,4800,1.0,No,No,3,7,No,47.6147,-122.3,1922
6346,430000.0,2,1.0,700,4800,1.0,No,No,3,7,No,47.6147,-122.3,1922
6347,905000.0,4,2.5,3520,12193,2.0,No,No,4,10,No,47.5535,-122.095,1993
6348,440000.0,3,2.0,1650,6408,2.0,No,No,4,8,No,47.6638,-122.12799999999999,1977
6349,439500.0,4,1.0,1360,5500,1.5,No,No,3,7,No,47.6878,-122.285,1950
6350,270000.0,3,2.0,1350,6696,1.0,No,No,5,6,No,47.4919,-122.18700000000001,1944
6351,306500.0,3,2.5,1970,6291,2.0,No,No,4,7,No,47.3627,-122.073,1998
6352,380000.0,3,2.0,1470,1656,2.0,No,No,3,8,No,47.5653,-122.369,2003
6353,215000.0,4,1.75,1610,9652,1.0,No,No,5,7,No,47.3281,-122.135,1969
6354,299900.0,2,1.0,810,6150,1.0,No,No,3,7,No,47.7289,-122.34,1950
6355,1450000.0,4,3.5,2820,7809,2.0,No,No,3,10,No,47.622,-122.195,1995
6356,239950.0,3,1.0,1900,33888,1.5,No,No,4,5,No,47.2738,-122.271,1942
6357,494000.0,4,2.5,1830,7345,1.0,No,No,4,8,No,47.7741,-122.37299999999999,1973
6358,317500.0,4,1.5,1730,7700,1.0,No,No,4,7,No,47.4996,-122.163,1963
6359,670000.0,4,2.5,2110,7291,2.0,No,No,4,7,No,47.6888,-122.20100000000001,1977
6360,650000.0,3,2.5,3060,7831,2.0,No,Yes,3,9,No,47.5401,-121.861,2004
6361,852000.0,4,2.5,2620,7328,2.0,No,No,3,8,No,47.5514,-122.26299999999999,1983
6362,250000.0,2,1.5,1088,1360,2.0,No,No,3,7,No,47.7094,-122.213,1983
6363,264950.0,3,1.5,1400,10853,1.0,No,No,4,7,No,47.4433,-122.194,1964
6364,582500.0,2,2.0,1540,6804,1.0,No,No,5,7,No,47.7044,-122.37200000000001,1942
6365,384000.0,3,2.5,1540,1564,2.0,No,No,3,7,No,47.586000000000006,-122.31299999999999,1998
6366,817000.0,3,1.5,2310,3360,1.5,No,No,3,8,No,47.6431,-122.359,1926
6367,320000.0,4,1.75,1730,9520,1.0,No,No,4,7,No,47.4756,-122.15700000000001,1971
6368,445800.0,4,2.25,2070,39446,1.0,No,No,3,8,No,47.7765,-122.27600000000001,1977
6369,263300.0,2,1.0,900,4500,1.0,No,No,3,7,No,47.5273,-122.265,1951
6370,215000.0,3,1.0,860,6635,1.0,No,No,3,6,No,47.7508,-122.339,1952
6371,842500.0,5,4.0,2980,4500,1.5,No,No,3,7,No,47.6736,-122.323,1921
6372,850000.0,5,4.0,2980,4500,1.5,No,No,3,7,No,47.6736,-122.323,1921
